PARENTS	HPO_ID	ET	JT	DEF	FLAG
	HP:0008529	Absence of acoustic reflex	音響反射欠損	Absence of the acoustic reflex, an involuntary contraction of the stapedius muscle that occurs in response to high-intensity sound stimuli.	1
	HP:0008555	Absent vestibular function	前庭機能欠損	Complete lack of functioning of the vestibular apparatus.	1
	HP:0008573	Low-frequency sensorineural hearing impairment	低音感音難聴	A form of sensorineural hearing impairment that affects primarily the lower frequencies.	1
	HP:0008593	Prominent antitragus	目立つ対耳珠	Increased anterosuperior prominence of the area between the bottom of the incisura and the inner margin of the antihelix.	1
	HP:0008606	Supraauricular pit	耳介上小孔	Benign congenital lesion of the supraauricular soft tissue consisting of a blind-ending narrow tube or pit.	0
	HP:0008608	Hypertrophic auricular cartilage	耳介軟骨肥大		1
	HP:0008610	Infantile sensorineural hearing impairment	乳児感音難聴	A form of sensorineural hearing impairment with infantile onset.	1
13368	HP:0008625	Severe sensorineural hearing impairment	重度感音難聴	A severe form of sensorineural hearing impairment.	1
1063	HP:0008629	Pulsatile tinnitus	拍動性耳鳴	Pulsatile tinnitus is generally classified a kind of objective tinnitus, meaning that it is not only audible to the patient but also to the examiner on auscultation of the auditory canal and/or of surrounding structures with use of an auscultation tube or stethoscope. Usually, pulsatile tinnitus is heard as a lower pitched thumping or booming, a rougher blowing sound which is coincidental with respiration, or as a clicking, higher pitched rhythmic sensation. Pulsatile tinnitus may be associated with vascular abnormalities such as arterioevenous shunts or glomus tumors or the jugular vein, arterial bruits related to a high-riding carotid artery (close to the auditory areas) or carotid stenosis, or venous abnormalities such as a dehiscent jugular bulb or to hypertension. Finally, in some patients, mechanical abnormalities such a spatulous eustachian tubes, palatomyoclonus (small spasms of muscles in the soft palate area), or idiopathic stapedial muscle spasm may represent the underlying cause of pulsatile tinnitus.	0
	HP:0008633	Absent gonadal tissue	生殖組織欠損	Absence of sex glands (gonads are the organs that produce gametes; testis in males and ovary in females).	1
	HP:0008639	Gonadal hypoplasia	性腺低形成		0
	HP:0008648	Anteriorly displaced urethral meatus	前方位尿道口		1
	HP:0008669	Abnormal spermatogenesis	精子形成異常	Incomplete maturation or aberrant formation of the male gametes.	1
	HP:0008670	Partial vaginal septum	部分的膣中隔		1
	HP:0008687	Hypoplasia of the prostate	前立腺低形成		1
	HP:0008691	Solitary bladder diverticulum	単一膀胱憩室	Presence of a single diverticulum (sac or pouch) in the wall of the urinary bladder.	1
	HP:0008706	Distal urethral duplication	遠位尿道重複		1
	HP:0008714	Ureterovesical stenosis	尿管膀胱狭窄		1
	HP:0008717	Unilateral renal atrophy	片側性腎萎縮	A unilateral form of atrophy of the kidney.	1
	HP:0008738	Partially duplicated kidney	部分的腎重複	The presence of a partially duplicated kidney.	1
	HP:0008739	Labial pseudohypertrophy	陰唇仮性肥大		1
	HP:0008743	Coronal hypospadias	冠状尿道下裂	A mild form of hypospadias in which the urethra opens just under the corona glandis.	1
	HP:0008747	Cartilaginous ossification of larynx	喉頭軟骨骨化	Ossification affecting the set of cartilages of larynx.	1
	HP:0008752	Laryngeal cartilage malformation	喉頭軟骨奇形	A malformation of the laryngeal cartilage.	1
7698	HP:0008753	Aplasia of the epiglottis	喉頭蓋無形成	Absence of the epiglottis.	1
	HP:0008788	Delayed pubic bone ossification	恥骨骨化遅延	Delayed maturation and calcification of the pubic bone.	1
	HP:0008794	Dysplastic iliac wings	腸骨翼異形成		1
	HP:0008801	Hypoplasia of the lesser trochanter	小転子低形成	Underdevelopment of the lesser trochanter.	1
	HP:0008804	Broad femoral head	幅広い大腿骨頭	Increased width of the femoral head.	0
	HP:0008807	Acetabular dysplasia	寛骨臼異形成	The presence of developmental dysplasia of the acetabular part of hip bone.	1
	HP:0008818	Large iliac wings	大きな腸骨翼	Increased size of the ilium ala.	1
	HP:0008826	Dislocation of the femoral head	大腿骨頭脱臼	Joint dislocation of the femoral head.	1
13094,10731	HP:0008830	Hypoplastic pubic rami	恥骨枝低形成		1
	HP:0008839	Hypoplastic pelvis	骨盤低形成	Underdevelopment of the bony pelvis.	0
	HP:0008843	Hip osteoarthritis	股関節骨関節炎		0
	HP:0008848	Moderately short stature	中等度低身長	A moderate degree of short stature, more than -3 SD but not more than -4 SD from mean corrected for age and sex.	1
9944,6666,5147,5143,5142,4908	HP:0008887	Adipose tissue loss	脂肪組織喪失	A loss of adipose tissue.	1
6420,5350,1072	HP:0008905	Rhizomelia	四肢近位短縮	Disproportionate shortening of the proximal segment of limbs (i.e. the femur and humerus).	1
8730	HP:0008953	Pectoralis major hypoplasia	大胸筋低形成	Underdevelopment of the pectoralis major.	1
	HP:0008954	Intrinsic hand muscle atrophy	手固有筋萎縮	Atrophy of the intrinsic muscle groups of the hand, comprising the thenar and hypothenar muscles; the interossei muscles; and the lumbrical muscles.	1
	HP:0008962	Calf muscle hypoplasia	腓腹筋低形成	Underdevelopment of the muscuklature of the calf.	1
	HP:0008984	Neck muscle hypoplasia	頸部筋低形成	Underdevelopment of muscles of the neck.	1
	HP:0008986	Agenesis of the diaphragm	横隔膜無発生	Congenital lack, i.e., aplasia of the diaphragm.	1
	HP:0009005	Weakness of the intrinsic hand muscles	手固有筋衰弱		1
	HP:0009007	Hypoplastic biceps	上腕二頭筋低形成	Underdevelopment of the biceps muscle.	0
	HP:0009011	Hypoplasia of serratus anterior muscle	前鋸筋低形成	Underdevelopment of the serratus anterior muscle, which is involved in abduction, upward Rotation, and elevation of the scapula.	1
	HP:0009016	Upper limb muscle hypoplasia	上肢筋低形成	Underdevelopment of muscles of the arm.	1
	HP:0009026	Hypoplasia of latissimus dorsi muscle	広背筋低形成	Underdevelopment of the latissimus dorsi muscle, which is involved in adduction, extension, internal rotation, and transverse extension of the shoulder and assists in movement of the scapula.	1
	HP:0009027	Foot dorsiflexor weakness	足背屈筋虚弱	Weakness of the muscles responsible for dorsiflexion of the foot, that is, of the movement of the toes towards the shin. The foot dorsiflexors include the tibialis anterior, the extensor hallucis longus, the extensor digitorum longus, and the peroneus tertius muscles.	1
	HP:0009042	Marked muscular hypertrophy	著明な筋肥大	Severe hypertrophy (increase in size) of muscle cells.	1
	HP:0009044	obsolete Hypoplasia of deltoid muscle	三角筋低形成		1
	HP:0009046	Difficulty running	走行困難	Reduced ability to run.	0
	HP:0009058	Increased muscle lipid content	筋脂質量増加	An abnormal accumulation of lipids in skeletal muscle.	1
	HP:0009060	Scapular muscle atrophy	肩甲骨筋萎縮	Atrophy of the muscles that are responsible for moving the scapula, which are the levator scapulae, the infraspinatus muscle, the teres major, the teres minor, and the supraspinatus muscle.	1
	HP:0009088	Speech articulation difficulties	発語調音困難	Impairment in the physical production of speech sounds.	1
	HP:0009094	Cleft lower alveolar ridge	下歯槽隆起裂		1
	HP:0009101	Submucous cleft lip	粘膜下口唇裂	A cleft of the lip with overlying mucous membrane.	1
	HP:0009105	Abnormal ossification of the pubic bone	恥骨骨化異常	Abnormal ossification (bone tissue formation) affecting the pubic bone, also known as the pubis.	1
9942,6665,4821	HP:0009126	Increased adipose tissue	脂肪組織増加	An increase in adipose tissue mass by hyperplastic growth (increase in the number of adipocytes) or by hypertrophic growth (increase in the size of adipocytes occurring primarily by lipid accumulation within the cell).	1
	HP:0009127	Abnormality of the musculature of the limbs	四肢の筋異常		1
	HP:0009131	Abnormality of the musculature of the thorax	胸郭筋の異常	A disease or lesion affecting the muscles of the thorax.	1
	HP:0009136	Duplication involving bones of the feet	足の骨の重複		1
	HP:0009138	Synostosis involving bones of the lower limbs	下肢骨癒合症	An abnormal union between bones or parts of bones lower limbs.	1
	HP:0009389	Pseudoepiphyses of the 5th finger	偽骨端(第5指)	A secondary ossification center in the fifth finger that is distinct from the normal epiphysis that does not contribute to the longitudinal growth of a tubular bone.	1
	HP:0009400	Pseudoepiphyses of the 4th finger	偽骨端(第4指)	A secondary ossification center in the fourth finger that is distinct from the normal epiphysis that does not contribute to the longitudinal growth of a tubular bone.	1
	HP:0009417	Pseudoepiphyses of the 3rd finger	偽骨端(第3指)	A secondary ossification center in the third finger that is distinct from the normal epiphysis that does not contribute to the longitudinal growth of a tubular bone.	1
12772,11906,11905,11882,11880,6236	HP:0009465	Ulnar deviation of finger	指の尺側偏位	Bending or curvature of a finger toward the ulnar side (i.e., away from the thumb). The deviation is at the metacarpal-phalangeal joint, and this finding is distinct from clinodactyly.	1
6678	HP:0009466	Radial deviation of finger	指の橈側偏位	Bending or curvature of a finger toward the radial side (i.e., towards the thumb). The deviation is at the metacarpal-phalangeal joint, and this finding is distinct from clinodactyly.	1
	HP:0009486	Radial deviation of the hand	手の橈側偏位	An abnormal position of the hand in which the wrist is bent toward the radius (i.e., toward the thumb).	1
	HP:0009487	Ulnar deviation of the hand	手の尺側偏位	Divergence of the longitudinal axis of the hand at the wrist in a posterior (ulnar) direction (i.e., towards the little finger).	1
	HP:0009495	Pseudoepiphyses of the 2nd finger	偽骨端(第2指)	A secondary ossification center in the second finger that is distinct from the normal epiphysis that does not contribute to the longitudinal growth of a tubular bone.	1
7896	HP:0009553	Abnormality of the hairline	毛髪線の異常	The hairline refers to the outline of hair of the head. An abnormality of the hairline can refer to an unusually low or high border between areas of the scalp with and without hair or to abnormal projections of scalp hair.	1
	HP:0009600	Flexion contracture of thumb	母指屈曲拘縮	Chronic loss of joint motion in the thumb due to structural changes in non-bony tissue. The term camptodactyly is used if the distal and/or proximal interphalangeal joints are affected.	1
	HP:0009622	Distally placed thumb	遠位付着母指	Insertion of thumb at a more distal location than normal.	1
	HP:0009660	Short phalanx of the thumb	短い母指指骨	Hypoplastic (short) thumb phalanx.	1
	HP:0009686	Absent epiphyses of the thumb	母指骨端欠損	Absence of one or more epiphyses of the thumb.	1
	HP:0009692	Ivory epiphysis of the thumb	母指象牙骨端	Sclerosis of one or more of the epiphyses of the thumb, leading to an increased degree of radiopacity (white or ivory appearance) in X-rays.	1
	HP:0009711	Retinal capillary hemangioma	網膜血管芽腫	A benign vascular tumor of the retina without any neoplastic characteristics.	1
	HP:0009713	Spinal hemangioblastoma	脊椎血管芽腫	A hemangioblastoma of the spinal cord.	1
	HP:0009714	Abnormality of the epididymis	精巣上体異常	An abnormality of the epididymis.	1
	HP:0009722	Dental enamel pits	エナメル質小孔	The presence of small depressions in the dental enamel.	0
	HP:0009724	Subungual fibromas	爪下線維腫	The presence of fibromata beneath finger or toenails.	0
	HP:0009727	Achromatic retinal patches	色盲性網膜斑	Areas of the retina lacking pigmentation. Punched out areas of chorioretinal hypopigmentation less than 1 disc diameter in size and tending to be located in the midperiphery of the retina.	1
	HP:0009728	Neoplasm of striated muscle	横紋筋新生物	A benign or malignant neoplasm (tumour) originating in striated muscle, either skeletal muscle or cardiac muscle.	1
	HP:0009738	Abnormality of the antihelix	対耳輪の異常	An abnormality of the antihelix.	1
	HP:0009739	Hypoplasia of the antihelix	対耳輪低形成	Developmental hypoplasia of the antihelix.	1
	HP:0009740	Aplasia of the parotid gland	耳下腺無形成	Absence of the parotid gland.	1
	HP:0009746	Thick nasal septum	分厚い鼻中隔	Abnormally increased thickness of the nasal septum.	1
	HP:0009746	Thick nasal septum	分厚い鼻中隔	Abnormally increased thickness of the nasal septum.	0
	HP:0009751	Aplasia of the pectoralis major muscle	大胸筋無形成	Absence of the pectoralis major muscle.	1
	HP:0009754	Fibrous syngnathia	線維性顎癒合症	Complete or nearly complete soft tissue fusion of the alveolar ridges.	0
	HP:0009779	3-4 toe syndactyly	第3-4合趾症	Syndactyly with fusion of toes three and four.	0
	HP:0009781	Lester&apos;s sign	Lesterサイン	A zone of darker pigmentation around the central part of the iris with a roughly cloverleaf or flower shape.	0
	HP:0009788	Quadriceps aplasia	大腿四頭筋無形成	Absence of the quadriceps muscle.	0
	HP:0009789	Perianal abscess	肛門周囲膿瘍	The presence of an abscess located around the anus.	1
	HP:0009791	Bifid sacrum	二分した仙骨	Presence of a bifid sacral bone.	1
	HP:0009793	Presacral teratoma	全骨前方奇形腫	A type of sacrococcygeal teratoma located anterior to the sacrum and entirely inside the body (Altman type IV).	0
